date,district,latitude,longitude,rainfall_24h,rainfall_3day,rainfall_7day,max_daily_rain,forecast_rain,max_temperature,average_temperature,average_humidity,soil_moisture,max_wind_speed,heavy_rain,heatwave,flood
2022-08-22,Dera Ismail Khan,31.83,70.9,8.44,14.59,29.17,8.44,0.12,40.73,31.66,60.5,0.32,10.43,0,1,1
2022-08-23,Dera Ismail Khan,31.83,70.9,2.19,5.68,15.4,2.19,2.92,38.83,28.93,17.04,0.2,10.84,0,1,0
2022-08-24,Dera Ismail Khan,31.83,70.9,0.0,9.88,21.05,1.15,1.34,39.03,31.86,52.33,0.254,21.61,0,1,0
2022-08-25,Dera Ismail Khan,31.83,70.9,4.21,8.8,28.89,4.21,3.39,37.25,30.88,43.61,0.361,20.64,0,1,0
2022-08-26,Dera Ismail Khan,31.83,70.9,93.84,140.48,208.68,99.1,6.49,38.58,30.87,45.6,0.6,20.54,1,1,1
2022-08-27,Dera Ismail Khan,31.83,70.9,0.37,1.38,2.77,2.97,0.44,32.49,24.55,57.8,0.127,13.92,0,0,0
2022-08-28,Dera Ismail Khan,31.83,70.9,4.47,9.77,18.0,4.47,0.97,37.99,31.11,18.39,0.292,12.21,0,1,0
2022-08-29,Dera Ismail Khan,31.83,70.9,2.44,18.68,18.98,2.44,2.04,32.35,25.07,69.49,0.324,13.14,1,0,0
2022-08-30,Dera Ismail Khan,31.83,70.9,2.61,4.73,11.38,2.61,0.03,38.95,30.83,43.52,0.329,5.44,0,1,0
2022-08-31,Dera Ismail Khan,31.83,70.9,0.0,11.2,28.41,1.24,3.23,38.13,30.36,38.92,0.395,16.85,0,1,0
2022-09-01,Dera Ismail Khan,31.83,70.9,0.36,4.17,9.23,7.66,3.4,25.29,19.06,68.31,0.152,9.49,0,0,0
2022-09-02,Dera Ismail Khan,31.83,70.9,0.0,2.03,4.5,1.1,0.61,24.81,17.76,25.76,0.173,8.77,0,0,0
2022-09-03,Dera Ismail Khan,31.83,70.9,4.68,12.16,21.62,4.68,1.3,16.05,7.85,48.23,0.199,13.57,0,0,0
2022-09-04,Dera Ismail Khan,31.83,70.9,5.15,5.98,8.14,5.15,2.6,27.5,20.45,59.93,0.186,17.73,0,0,0
2022-09-05,Dera Ismail Khan,31.83,70.9,0.57,8.99,15.31,0.57,9.94,28.38,20.89,95.0,0.171,20.23,0,0,0
2022-09-06,Dera Ismail Khan,31.83,70.9,3.25,3.28,18.42,7.68,5.34,28.99,22.06,50.87,0.326,12.14,0,0,0
2022-09-07,Dera Ismail Khan,31.83,70.9,8.22,17.48,21.54,8.22,10.56,29.14,21.22,42.64,0.227,21.16,0,0,0
2022-09-08,Dera Ismail Khan,31.83,70.9,0.0,5.78,10.75,0.56,0.76,28.51,19.78,52.72,0.236,17.01,0,0,0
2022-09-09,Dera Ismail Khan,31.83,70.9,3.56,5.94,32.73,18.14,1.49,32.92,25.64,35.65,0.347,8.72,0,0,0
2022-09-10,Dera Ismail Khan,31.83,70.9,0.36,8.04,15.82,6.76,1.37,21.66,13.5,30.89,0.24,13.02,0,0,0
2022-09-11,Dera Ismail Khan,31.83,70.9,1.0,21.69,26.32,2.81,4.89,27.78,21.29,76.4,0.357,26.08,1,0,0
2022-09-12,Dera Ismail Khan,31.83,70.9,9.68,13.87,19.04,9.68,0.86,25.8,18.46,51.93,0.282,9.99,1,0,0
2022-09-13,Dera Ismail Khan,31.83,70.9,0.77,1.35,4.06,0.77,1.35,19.8,13.28,78.0,0.171,0.0,0,0,0
2022-09-14,Dera Ismail Khan,31.83,70.9,1.62,2.3,7.43,2.04,1.95,32.65,26.02,33.85,0.156,20.69,0,0,0
2022-09-15,Dera Ismail Khan,31.83,70.9,0.81,2.63,41.49,4.01,2.43,32.24,25.62,81.25,0.475,19.38,0,0,0
2022-09-16,Dera Ismail Khan,31.83,70.9,1.81,5.58,15.75,3.11,0.01,24.28,17.56,46.3,0.261,11.74,0,0,0
2022-09-17,Dera Ismail Khan,31.83,70.9,2.84,7.57,14.64,2.84,3.12,20.58,12.85,72.27,0.226,6.47,0,0,0
2022-09-18,Dera Ismail Khan,31.83,70.9,5.2,7.83,14.66,11.85,0.24,28.19,21.9,66.39,0.274,15.16,0,0,0
2022-09-19,Dera Ismail Khan,31.83,70.9,0.67,18.95,24.59,9.35,6.76,28.76,20.88,55.89,0.276,16.03,1,0,0
2022-09-20,Dera Ismail Khan,31.83,70.9,6.34,15.42,15.99,6.34,3.12,40.02,31.35,68.7,0.232,15.9,0,1,0
2022-09-21,Dera Ismail Khan,31.83,70.9,9.37,9.62,21.06,9.37,0.25,31.18,22.19,35.21,0.336,21.17,1,0,1
2022-09-22,Dera Ismail Khan,31.83,70.9,0.6,15.15,25.73,7.33,4.01,19.89,12.92,44.99,0.268,16.46,0,0,0
2022-09-23,Dera Ismail Khan,31.83,70.9,0.46,6.54,51.4,0.46,0.75,27.96,20.22,63.44,0.506,19.16,0,0,0
2022-09-24,Dera Ismail Khan,31.83,70.9,0.02,7.71,16.04,8.15,0.02,29.37,22.1,89.91,0.285,4.25,0,0,0
2022-09-25,Dera Ismail Khan,31.83,70.9,0.0,5.91,8.24,0.2,2.04,21.57,13.24,87.55,0.202,19.84,0,0,0
2022-09-26,Dera Ismail Khan,31.83,70.9,92.16,141.58,195.9,95.68,1.48,33.06,24.15,78.76,0.6,22.52,1,0,1
2022-09-27,Dera Ismail Khan,31.83,70.9,1.23,8.11,16.58,1.73,5.25,32.3,26.23,51.02,0.257,22.01,0,0,0
2022-09-28,Dera Ismail Khan,31.83,70.9,4.23,9.77,10.36,4.23,0.29,26.72,19.64,53.64,0.233,18.85,0,0,0
2022-09-29,Dera Ismail Khan,31.83,70.9,0.0,6.51,8.92,5.52,1.75,30.04,23.94,46.61,0.207,14.48,0,0,0
2022-09-30,Dera Ismail Khan,31.83,70.9,0.65,18.37,20.0,3.29,1.53,25.69,19.14,66.96,0.33,4.63,1,0,0
2022-10-01,Dera Ismail Khan,31.83,70.9,0.25,2.15,6.32,0.25,0.77,28.91,20.46,69.14,0.254,13.73,0,0,0
2022-10-02,Dera Ismail Khan,31.83,70.9,0.65,1.89,3.45,0.65,0.08,30.98,22.11,45.28,0.293,49.17,0,0,0
2022-10-03,Dera Ismail Khan,31.83,70.9,0.0,1.63,3.9,0.73,2.96,24.15,15.59,74.24,0.134,8.59,0,0,0
2022-10-04,Dera Ismail Khan,31.83,70.9,0.6,1.01,6.77,1.42,0.58,29.08,22.39,63.54,0.128,22.75,0,0,0
2022-10-05,Dera Ismail Khan,31.83,70.9,0.0,0.18,3.0,0.64,0.5,24.11,17.28,42.57,0.222,23.74,0,0,0
2022-10-06,Dera Ismail Khan,31.83,70.9,0.98,1.84,7.55,1.35,0.42,29.91,23.62,42.11,0.229,36.2,0,0,0
2022-10-07,Dera Ismail Khan,31.83,70.9,1.52,1.69,2.17,1.52,0.29,21.56,14.14,30.52,0.134,14.24,0,0,0
2022-10-08,Dera Ismail Khan,31.83,70.9,0.5,0.93,3.44,0.5,0.29,34.42,25.9,33.57,0.224,9.53,0,0,0
2022-10-09,Dera Ismail Khan,31.83,70.9,0.0,1.47,3.73,0.41,0.21,22.98,15.81,66.0,0.107,20.82,0,0,0
2022-10-10,Dera Ismail Khan,31.83,70.9,1.99,6.32,11.51,1.99,0.96,28.78,21.78,47.58,0.211,11.92,0,0,0
2022-10-11,Dera Ismail Khan,31.83,70.9,0.02,1.88,3.71,0.34,0.03,32.43,24.58,32.15,0.201,10.75,0,0,0
2022-10-12,Dera Ismail Khan,31.83,70.9,0.17,1.43,1.85,1.01,0.85,29.32,21.82,39.31,0.212,13.84,0,0,0
2022-10-13,Dera Ismail Khan,31.83,70.9,0.0,9.88,20.92,0.26,1.56,35.41,28.06,23.59,0.24,3.99,0,0,0
2022-10-14,Dera Ismail Khan,31.83,70.9,0.48,1.75,3.51,6.33,3.05,33.64,25.84,43.51,0.188,10.49,0,0,0
2022-10-15,Dera Ismail Khan,31.83,70.9,0.0,0.33,3.73,0.83,0.43,25.21,19.06,52.42,0.107,2.65,0,0,0
2022-10-16,Dera Ismail Khan,31.83,70.9,0.6,5.87,9.87,1.18,1.83,41.93,34.32,61.01,0.203,17.89,0,1,0
2022-10-17,Dera Ismail Khan,31.83,70.9,0.0,1.0,1.9,1.06,0.24,30.83,23.65,25.38,0.215,17.12,0,0,0
2022-10-18,Dera Ismail Khan,31.83,70.9,1.1,1.38,5.61,1.1,0.23,23.0,15.82,53.14,0.141,16.91,0,0,0
2022-10-19,Dera Ismail Khan,31.83,70.9,0.0,2.46,2.74,1.76,0.37,29.57,21.86,70.69,0.095,22.43,0,0,0
2022-10-20,Dera Ismail Khan,31.83,70.9,0.0,6.11,6.97,0.22,1.17,32.3,24.5,69.37,0.241,13.93,0,0,0
2022-10-21,Dera Ismail Khan,31.83,70.9,0.0,1.33,1.38,2.11,0.64,22.85,14.84,61.03,0.15,20.15,0,0,0
2022-10-22,Dera Ismail Khan,31.83,70.9,0.0,0.23,5.34,1.18,1.46,25.68,16.71,49.99,0.084,18.42,0,0,0
2022-10-23,Dera Ismail Khan,31.83,70.9,0.0,2.85,3.31,2.45,0.08,24.99,17.99,52.92,0.232,9.92,0,0,0
2022-10-24,Dera Ismail Khan,31.83,70.9,2.12,2.72,3.39,2.12,1.19,30.16,23.98,54.65,0.203,22.21,0,0,0
2022-10-25,Dera Ismail Khan,31.83,70.9,0.03,4.53,8.53,0.62,0.48,30.87,22.73,59.04,0.242,19.8,0,0,0
2022-10-26,Dera Ismail Khan,31.83,70.9,0.0,0.01,5.49,0.95,0.44,23.84,15.26,53.63,0.275,2.36,0,0,0
2022-10-27,Dera Ismail Khan,31.83,70.9,0.0,0.86,4.56,2.09,0.17,29.15,23.13,49.88,0.179,11.88,0,0,0
2022-10-28,Dera Ismail Khan,31.83,70.9,1.25,9.44,14.61,1.25,1.27,26.91,18.34,48.93,0.286,0.0,0,0,0
2022-10-29,Dera Ismail Khan,31.83,70.9,0.12,1.47,15.99,0.25,0.42,29.88,21.06,74.12,0.343,18.39,0,0,0
2022-10-30,Dera Ismail Khan,31.83,70.9,0.0,0.01,0.32,1.03,0.15,30.51,23.42,61.06,0.202,1.79,0,0,0
2022-10-31,Dera Ismail Khan,31.83,70.9,4.35,4.45,5.23,4.35,0.81,23.02,15.15,54.6,0.12,19.42,0,0,0
2022-11-01,Dera Ismail Khan,31.83,70.9,1.08,3.78,9.89,1.08,0.13,29.07,21.47,44.82,0.232,16.51,0,0,0
2022-11-02,Dera Ismail Khan,31.83,70.9,1.66,5.72,15.22,1.66,0.53,31.0,24.82,62.25,0.177,6.28,0,0,0
2022-11-03,Dera Ismail Khan,31.83,70.9,0.0,2.98,9.06,0.28,2.15,30.57,22.67,53.26,0.188,16.5,0,0,0
2022-11-04,Dera Ismail Khan,31.83,70.9,0.52,2.94,4.05,3.28,0.23,25.71,19.68,86.3,0.256,20.51,0,0,0
2022-11-05,Dera Ismail Khan,31.83,70.9,0.0,3.37,3.43,2.85,1.62,28.4,20.93,56.97,0.166,12.34,0,0,0
2022-11-06,Dera Ismail Khan,31.83,70.9,1.48,1.83,14.18,1.48,0.46,20.09,12.18,65.17,0.283,4.52,0,0,0
2022-11-07,Dera Ismail Khan,31.83,70.9,1.58,1.77,2.68,1.58,0.26,22.99,15.07,72.06,0.18,14.11,0,0,0
2022-11-08,Dera Ismail Khan,31.83,70.9,0.0,6.31,7.74,1.4,0.13,21.47,14.35,53.52,0.177,10.0,0,0,0
2022-11-09,Dera Ismail Khan,31.83,70.9,0.5,1.58,6.19,0.5,1.94,24.48,17.11,62.7,0.245,16.72,0,0,0
2022-11-10,Dera Ismail Khan,31.83,70.9,0.43,1.17,7.58,2.14,0.82,26.68,17.69,52.26,0.219,25.18,0,0,0
2022-11-11,Dera Ismail Khan,31.83,70.9,0.0,0.01,0.71,0.63,0.16,26.53,18.0,85.9,0.09,12.2,0,0,0
2022-11-12,Dera Ismail Khan,31.83,70.9,0.0,0.81,6.77,1.33,1.19,27.69,19.52,74.79,0.19,23.16,0,0,0
2022-11-13,Dera Ismail Khan,31.83,70.9,0.0,2.59,3.53,0.99,0.14,17.6,11.19,59.82,0.205,22.95,0,0,0
2022-11-14,Dera Ismail Khan,31.83,70.9,0.15,2.62,7.28,1.08,0.46,23.06,16.23,77.5,0.217,11.62,0,0,0
2022-11-15,Dera Ismail Khan,31.83,70.9,1.76,3.98,4.11,1.76,0.05,32.86,24.74,52.94,0.067,28.98,0,0,0
2022-11-16,Dera Ismail Khan,31.83,70.9,0.0,0.12,1.01,0.84,0.5,29.98,21.39,76.78,0.158,6.24,0,0,0
2022-11-17,Dera Ismail Khan,31.83,70.9,0.0,0.62,1.19,2.25,0.49,30.08,21.99,54.51,0.02,24.15,0,0,0
2022-11-18,Dera Ismail Khan,31.83,70.9,0.0,2.98,9.19,0.31,0.27,25.47,18.44,69.63,0.287,14.34,0,0,0
2022-11-19,Dera Ismail Khan,31.83,70.9,0.0,0.43,6.92,0.3,0.62,26.42,18.65,55.75,0.079,14.67,0,0,0
2022-11-20,Dera Ismail Khan,31.83,70.9,2.31,4.55,5.11,2.31,0.13,27.85,19.97,60.05,0.238,9.94,0,0,0
2022-11-21,Dera Ismail Khan,31.83,70.9,0.0,2.22,7.06,0.9,1.94,21.39,13.77,64.18,0.156,18.23,0,0,0
2022-11-22,Dera Ismail Khan,31.83,70.9,0.0,3.56,5.33,0.48,0.15,27.87,21.46,51.46,0.172,12.86,0,0,0
2022-11-23,Dera Ismail Khan,31.83,70.9,0.06,0.79,1.21,1.17,0.24,30.24,22.04,46.82,0.099,19.39,0,0,0
2022-11-24,Dera Ismail Khan,31.83,70.9,0.81,7.81,8.72,0.81,0.14,29.54,21.17,47.24,0.217,26.52,0,0,0
2022-11-25,Dera Ismail Khan,31.83,70.9,0.09,1.25,2.04,2.74,2.36,22.78,15.77,78.66,0.163,29.81,0,0,0
2022-11-26,Dera Ismail Khan,31.83,70.9,0.0,0.91,1.73,0.09,0.93,25.63,19.02,49.78,0.116,8.76,0,0,0
2022-11-27,Dera Ismail Khan,31.83,70.9,0.0,1.67,6.41,2.37,0.15,28.39,21.26,64.94,0.098,10.79,0,0,0
2022-11-28,Dera Ismail Khan,31.83,70.9,0.24,8.08,8.86,0.24,1.38,31.61,25.28,61.96,0.307,12.95,0,0,0
2022-11-29,Dera Ismail Khan,31.83,70.9,0.0,1.56,1.64,0.25,0.03,28.02,20.51,73.72,0.162,34.14,0,0,0
2022-11-30,Dera Ismail Khan,31.83,70.9,0.0,2.14,6.62,2.05,0.6,30.45,21.54,52.9,0.317,4.15,0,0,0
2022-12-01,Dera Ismail Khan,31.83,70.9,0.0,2.3,3.72,4.64,0.0,21.81,14.53,64.66,0.128,20.18,0,0,0
2022-12-02,Dera Ismail Khan,31.83,70.9,0.0,0.24,10.6,0.08,1.71,16.95,9.36,42.69,0.214,28.79,0,0,0
2022-12-03,Dera Ismail Khan,31.83,70.9,0.0,0.31,8.63,1.46,2.58,16.54,9.74,60.95,0.219,29.51,0,0,0
2022-12-04,Dera Ismail Khan,31.83,70.9,0.19,0.25,3.63,0.49,0.9,17.01,11.1,75.61,0.118,11.38,0,0,0
2022-12-05,Dera Ismail Khan,31.83,70.9,0.0,2.77,3.69,0.47,1.22,20.51,14.87,48.41,0.169,0.0,0,0,0
2022-12-06,Dera Ismail Khan,31.83,70.9,0.0,1.35,5.37,0.11,0.68,17.07,11.72,71.08,0.125,17.72,0,0,0
2022-12-07,Dera Ismail Khan,31.83,70.9,1.38,2.03,10.95,2.75,0.74,15.22,9.58,83.17,0.234,23.9,0,0,0
2022-12-08,Dera Ismail Khan,31.83,70.9,1.44,1.75,5.37,5.73,2.4,15.01,7.07,75.23,0.161,12.59,0,0,0
2022-12-09,Dera Ismail Khan,31.83,70.9,0.97,3.47,11.19,1.6,0.39,19.62,12.1,64.85,0.257,15.11,0,0,0
2022-12-10,Dera Ismail Khan,31.83,70.9,0.22,10.6,16.73,0.87,1.8,17.78,10.86,55.68,0.265,13.58,0,0,0
2022-12-11,Dera Ismail Khan,31.83,70.9,0.0,1.5,12.86,1.5,1.12,16.69,10.01,88.44,0.173,7.14,0,0,0
2022-12-12,Dera Ismail Khan,31.83,70.9,0.77,0.97,10.22,0.77,0.84,19.09,11.76,45.38,0.211,13.5,0,0,0
2022-12-13,Dera Ismail Khan,31.83,70.9,0.13,8.44,8.83,0.54,0.06,13.81,6.67,50.33,0.271,15.25,0,0,0
2022-12-14,Dera Ismail Khan,31.83,70.9,7.27,10.0,11.1,7.27,0.59,14.46,7.9,50.87,0.154,29.98,0,0,0
2022-12-15,Dera Ismail Khan,31.83,70.9,1.11,1.19,7.65,3.7,0.82,9.03,2.4,80.17,0.099,8.89,0,0,0
2022-12-16,Dera Ismail Khan,31.83,70.9,5.5,8.44,14.63,5.5,1.82,18.47,10.89,34.43,0.196,18.64,0,0,0
2022-12-17,Dera Ismail Khan,31.83,70.9,1.93,3.17,7.6,5.92,0.76,19.93,12.08,92.69,0.239,9.03,0,0,0
2022-12-18,Dera Ismail Khan,31.83,70.9,0.46,0.99,3.44,0.46,1.07,22.89,16.85,62.87,0.197,21.04,0,0,0
2022-12-19,Dera Ismail Khan,31.83,70.9,0.0,1.06,1.98,0.13,0.08,16.81,11.04,63.7,0.253,4.56,0,0,0
2022-12-20,Dera Ismail Khan,31.83,70.9,1.15,7.93,8.66,1.15,0.14,17.1,9.16,62.53,0.243,19.27,0,0,0
2022-12-21,Dera Ismail Khan,31.83,70.9,2.36,3.57,7.28,2.36,0.44,12.44,4.92,55.6,0.16,16.37,0,0,0
2022-12-22,Dera Ismail Khan,31.83,70.9,0.78,6.46,10.18,0.78,1.73,11.99,5.89,64.33,0.296,13.65,0,0,0
2022-12-23,Dera Ismail Khan,31.83,70.9,0.0,0.28,3.78,2.54,3.35,6.39,1.08,80.58,0.149,14.03,0,0,0
2022-12-24,Dera Ismail Khan,31.83,70.9,0.0,3.4,22.55,0.08,0.22,24.02,18.85,40.51,0.369,12.89,0,0,0
2022-12-25,Dera Ismail Khan,31.83,70.9,0.15,4.68,4.74,4.57,1.65,15.99,9.79,53.15,0.195,10.77,0,0,0
2022-12-26,Dera Ismail Khan,31.83,70.9,1.31,2.59,5.66,1.31,1.11,23.27,15.96,46.74,0.252,9.38,0,0,0
2022-12-27,Dera Ismail Khan,31.83,70.9,2.36,5.88,10.51,2.36,1.44,14.08,7.68,51.31,0.161,13.53,0,0,0
2022-12-28,Dera Ismail Khan,31.83,70.9,0.0,11.46,13.0,5.44,1.47,15.87,8.29,76.06,0.316,19.76,0,0,0
2022-12-29,Dera Ismail Khan,31.83,70.9,0.04,1.37,1.59,0.17,0.53,23.52,16.7,56.02,0.116,37.59,0,0,0
2022-12-30,Dera Ismail Khan,31.83,70.9,0.68,3.56,13.71,0.68,0.56,12.63,5.39,67.16,0.232,26.68,0,0,0
2022-12-31,Dera Ismail Khan,31.83,70.9,1.59,5.27,5.53,2.61,3.94,20.88,15.72,91.74,0.113,0.0,0,0,0
2023-01-01,Dera Ismail Khan,31.83,70.9,2.87,3.41,6.81,2.87,1.44,12.2,6.71,43.02,0.163,16.65,0,0,0
2023-01-02,Dera Ismail Khan,31.83,70.9,1.0,3.75,7.34,1.0,1.4,14.76,9.69,56.51,0.238,14.0,0,0,0
2023-01-03,Dera Ismail Khan,31.83,70.9,0.0,0.79,19.22,0.13,0.47,13.34,5.99,45.63,0.213,21.02,0,0,0
2023-01-04,Dera Ismail Khan,31.83,70.9,0.73,8.76,9.19,1.82,0.37,18.93,11.43,33.51,0.215,11.69,0,0,0
2023-01-05,Dera Ismail Khan,31.83,70.9,0.51,0.97,5.85,0.51,0.68,19.79,12.97,59.39,0.24,13.37,0,0,0
2023-01-06,Dera Ismail Khan,31.83,70.9,1.65,2.32,3.72,1.65,0.47,16.42,9.29,71.42,0.227,15.03,0,0,0
2023-01-07,Dera Ismail Khan,31.83,70.9,2.52,2.82,5.73,2.66,0.41,20.79,14.2,31.76,0.156,13.52,0,0,0
2023-01-08,Dera Ismail Khan,31.83,70.9,0.0,4.57,12.6,0.38,0.18,11.9,3.98,71.72,0.249,15.1,0,0,0
2023-01-09,Dera Ismail Khan,31.83,70.9,0.85,1.75,3.4,2.22,5.19,17.48,10.69,69.79,0.163,13.75,0,0,0
2023-01-10,Dera Ismail Khan,31.83,70.9,0.35,4.2,10.14,1.83,2.2,14.9,7.64,57.16,0.273,13.35,0,0,0
2023-01-11,Dera Ismail Khan,31.83,70.9,3.14,7.54,14.77,3.14,0.21,19.61,14.16,41.22,0.165,19.11,0,0,0
2023-01-12,Dera Ismail Khan,31.83,70.9,2.49,3.57,9.52,2.49,0.04,9.65,3.25,59.03,0.195,7.8,0,0,0
2023-01-13,Dera Ismail Khan,31.83,70.9,2.2,3.36,5.79,7.46,0.08,14.39,6.93,39.34,0.254,8.69,0,0,0
2023-01-14,Dera Ismail Khan,31.83,70.9,0.4,2.25,11.2,0.4,0.71,14.03,8.76,19.87,0.196,19.37,0,0,0
2023-01-15,Dera Ismail Khan,31.83,70.9,1.21,1.47,1.92,1.21,0.76,7.54,0.09,65.44,0.025,7.92,0,0,0
2023-01-16,Dera Ismail Khan,31.83,70.9,1.08,2.22,3.66,1.51,2.13,13.65,6.87,52.06,0.164,16.79,0,0,0
2023-01-17,Dera Ismail Khan,31.83,70.9,0.6,2.79,3.6,0.87,1.7,15.47,9.99,61.97,0.209,15.2,0,0,0
2023-01-18,Dera Ismail Khan,31.83,70.9,2.89,5.77,8.54,2.89,2.2,13.9,8.32,82.56,0.255,21.58,0,0,0
2023-01-19,Dera Ismail Khan,31.83,70.9,2.07,3.15,3.37,2.07,0.28,19.47,12.34,48.23,0.188,9.61,0,0,0
2023-01-20,Dera Ismail Khan,31.83,70.9,0.12,4.65,4.91,2.72,0.64,14.59,8.9,34.92,0.24,20.79,0,0,0
2023-01-21,Dera Ismail Khan,31.83,70.9,2.16,8.05,8.1,2.16,1.04,10.89,5.34,39.06,0.163,12.84,0,0,0
2023-01-22,Dera Ismail Khan,31.83,70.9,0.24,2.55,6.41,0.36,0.19,20.8,13.02,94.06,0.189,19.28,0,0,0
2023-01-23,Dera Ismail Khan,31.83,70.9,0.0,0.69,8.54,1.7,2.54,13.48,6.76,34.22,0.204,16.87,0,0,0
2023-01-24,Dera Ismail Khan,31.83,70.9,0.0,3.42,26.1,1.43,1.93,20.27,13.13,45.84,0.159,9.32,0,0,0
2023-01-25,Dera Ismail Khan,31.83,70.9,2.2,8.98,15.81,2.94,0.66,14.1,7.67,37.33,0.298,12.92,0,0,0
2023-01-26,Dera Ismail Khan,31.83,70.9,0.42,3.58,6.17,2.08,1.43,25.28,18.43,60.27,0.184,10.2,0,0,0
2023-01-27,Dera Ismail Khan,31.83,70.9,2.61,7.99,12.65,2.61,0.79,18.21,10.79,81.84,0.248,8.26,0,0,0
2023-01-28,Dera Ismail Khan,31.83,70.9,0.0,0.57,15.49,2.49,0.33,12.75,5.95,62.75,0.271,18.35,0,0,0
2023-01-29,Dera Ismail Khan,31.83,70.9,2.42,9.24,10.31,2.42,0.03,11.89,4.57,72.74,0.22,20.34,0,0,0
2023-01-30,Dera Ismail Khan,31.83,70.9,0.27,2.62,26.25,1.47,0.7,12.98,7.07,20.33,0.324,5.61,0,0,0
2023-01-31,Dera Ismail Khan,31.83,70.9,0.23,11.69,16.56,0.58,0.43,14.62,9.52,38.1,0.225,26.86,0,0,0
2023-02-01,Dera Ismail Khan,31.83,70.9,0.33,5.45,14.33,2.21,0.2,12.66,7.28,65.09,0.156,55.45,0,0,0
2023-02-02,Dera Ismail Khan,31.83,70.9,95.27,143.31,220.47,95.27,2.91,15.38,10.36,72.06,0.6,39.64,1,0,1
2023-02-03,Dera Ismail Khan,31.83,70.9,2.49,4.43,11.72,2.49,0.32,13.13,7.48,76.29,0.241,18.96,0,0,0
2023-02-04,Dera Ismail Khan,31.83,70.9,0.32,0.83,1.85,1.45,0.11,15.43,8.6,68.21,0.188,10.71,0,0,0
2023-02-05,Dera Ismail Khan,31.83,70.9,0.37,0.48,0.58,2.73,0.48,22.01,16.3,39.57,0.196,16.39,0,0,0
2023-02-06,Dera Ismail Khan,31.83,70.9,2.72,7.53,9.53,2.72,0.55,11.88,4.8,55.01,0.152,12.09,0,0,0
2023-02-07,Dera Ismail Khan,31.83,70.9,4.55,7.86,25.25,4.55,1.83,9.25,1.35,50.96,0.305,0.18,0,0,0
2023-02-08,Dera Ismail Khan,31.83,70.9,0.0,3.54,5.28,1.07,1.84,13.69,8.43,44.31,0.176,22.55,0,0,0
2023-02-09,Dera Ismail Khan,31.83,70.9,1.28,9.46,11.15,1.28,2.29,15.42,10.16,80.09,0.193,13.28,0,0,0
2023-02-10,Dera Ismail Khan,31.83,70.9,1.59,2.47,7.76,1.59,2.31,15.42,8.82,74.3,0.238,17.4,0,0,0
2023-02-11,Dera Ismail Khan,31.83,70.9,2.31,2.98,7.27,2.31,3.58,16.53,9.8,55.56,0.176,12.97,0,0,0
2023-02-12,Dera Ismail Khan,31.83,70.9,0.23,6.93,7.74,2.57,0.11,12.61,6.15,53.09,0.186,16.2,0,0,0
2023-02-13,Dera Ismail Khan,31.83,70.9,0.79,1.67,5.41,0.79,0.07,13.08,5.31,39.22,0.185,16.07,0,0,0
2023-02-14,Dera Ismail Khan,31.83,70.9,0.88,3.24,3.74,1.18,0.11,15.54,9.06,42.39,0.229,14.21,0,0,0
2023-02-15,Dera Ismail Khan,31.83,70.9,0.4,1.6,6.11,2.91,0.2,14.59,7.17,55.22,0.246,22.62,0,0,0
2023-02-16,Dera Ismail Khan,31.83,70.9,2.08,4.75,5.54,2.08,0.7,19.68,12.05,64.03,0.147,13.28,0,0,0
2023-02-17,Dera Ismail Khan,31.83,70.9,0.75,3.68,5.23,2.1,1.34,18.6,10.95,56.13,0.243,20.77,0,0,0
2023-02-18,Dera Ismail Khan,31.83,70.9,0.31,5.61,8.71,2.25,0.25,25.12,18.14,56.26,0.17,17.79,0,0,0
2023-02-19,Dera Ismail Khan,31.83,70.9,1.51,4.71,8.61,1.51,1.24,10.91,5.62,64.78,0.22,12.61,0,0,0
2023-02-20,Dera Ismail Khan,31.83,70.9,0.0,3.64,12.59,3.16,1.01,10.62,2.85,29.55,0.201,24.46,0,0,0
2023-02-21,Dera Ismail Khan,31.83,70.9,0.54,10.95,15.1,1.13,1.51,18.64,11.94,71.7,0.177,35.42,0,0,0
2023-02-22,Dera Ismail Khan,31.83,70.9,0.8,4.79,9.45,1.2,1.03,16.68,8.69,49.97,0.251,28.62,0,0,0
2023-02-23,Dera Ismail Khan,31.83,70.9,0.0,5.9,19.24,3.64,2.76,20.18,14.88,60.92,0.137,7.69,0,0,0
2023-02-24,Dera Ismail Khan,31.83,70.9,0.0,3.12,6.86,0.08,1.61,16.83,9.45,50.1,0.187,18.44,0,0,0
2023-02-25,Dera Ismail Khan,31.83,70.9,0.27,4.25,4.34,1.54,1.19,14.0,6.7,62.08,0.233,12.75,0,0,0
2023-02-26,Dera Ismail Khan,31.83,70.9,1.46,1.6,12.81,1.84,0.64,19.35,12.77,54.65,0.312,27.6,0,0,0
2023-02-27,Dera Ismail Khan,31.83,70.9,0.0,0.67,1.29,0.7,0.62,18.46,12.24,49.47,0.178,53.41,0,0,0
2023-02-28,Dera Ismail Khan,31.83,70.9,1.56,5.06,5.58,3.18,0.08,19.1,12.83,58.41,0.14,18.82,0,0,0
2023-03-01,Dera Ismail Khan,31.83,70.9,1.48,2.58,3.64,1.48,0.65,30.12,23.06,42.54,0.256,28.89,0,0,0
2023-03-02,Dera Ismail Khan,31.83,70.9,2.82,3.59,8.68,2.82,0.02,14.79,6.7,43.16,0.169,10.25,0,0,0
